blind_review_id,current_label,loop106_focus_bucket,loop106_focus_reasons,review_tags,content_evidence_fields,source_size_bytes,file_entropy,pe_parse_status,pe_number_of_sections,pe_section_names,pe_has_import_directory,pe_import_directory_size,pe_has_resource_directory,pe_resource_directory_size,pe_has_security_directory,pe_security_directory_size,overlay_size,overlay_entropy,overlay_after_security_size,overlay_after_security_entropy,duplicate_manifest_sha_group,manifest_duplicate_group_size,objective_issue_count,objective_issue_flags
blind-01295,0,benign_label_content_review,overlay_present|high_overlay_entropy|post_security_overlay_present|high_post_security_overlay_entropy|high_file_entropy|benign_label_malware_like_static_shape,has_resource_directory|overlay_present|overlay_after_security_present|high_file_entropy|high_overlay_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,5845976,7.996878,ok,4,.text|.rdata|.data|.rsrc,true,180,true,50924,false,0,5705688,7.999882,5705688,7.999882,false,,0,
blind-01410,0,benign_label_content_review,overlay_present|high_overlay_entropy|post_security_overlay_present|high_post_security_overlay_entropy|high_file_entropy|benign_label_malware_like_static_shape,no_import_directory|has_resource_directory|overlay_present|overlay_after_security_present|high_file_entropy|high_overlay_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,1565076,7.979705,ok,2,.rsrc|.its,false,0,true,16,false,0,1563184,7.981312,1563184,7.981312,false,,0,
blind-01442,0,benign_label_content_review,overlay_present|high_overlay_entropy|post_security_overlay_present|high_post_security_overlay_entropy|high_file_entropy|benign_label_malware_like_static_shape,has_resource_directory|overlay_present|overlay_after_security_present|high_file_entropy|high_overlay_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,634731,7.758873,ok,5,.text|.rdata|.data|.ndata|.rsrc,true,160,true,127896,false,0,471403,7.996442,471403,7.996442,false,,0,
blind-01479,0,benign_label_content_review,overlay_present|high_overlay_entropy|post_security_overlay_present|high_post_security_overlay_entropy|high_file_entropy|benign_label_malware_like_static_shape,has_resource_directory|overlay_present|overlay_after_security_present|high_file_entropy|high_overlay_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,55607106,7.999817,ok,5,.text|.rdata|.data|.ndata|.rsrc,true,160,true,26832,false,0,55534914,7.999857,55534914,7.999857,false,,0,
blind-01519,0,benign_label_content_review,overlay_present|high_overlay_entropy|post_security_overlay_present|high_post_security_overlay_entropy|high_file_entropy|benign_label_malware_like_static_shape,has_resource_directory|overlay_present|overlay_after_security_present|high_file_entropy|high_overlay_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,11640660,7.998764,ok,5,.text|.rdata|.data|.ndata|.rsrc,true,160,true,46592,false,0,11559764,7.999981,11559764,7.999981,false,,0,
blind-01527,0,benign_label_content_review,overlay_present|high_overlay_entropy|post_security_overlay_present|high_post_security_overlay_entropy|high_file_entropy|benign_label_malware_like_static_shape,has_resource_directory|overlay_present|overlay_after_security_present|high_file_entropy|high_overlay_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,77429776,7.998051,ok,5,.text|.rdata|.data|.ndata|.rsrc,true,160,true,382264,false,0,77012496,7.999979,77012496,7.999979,false,,0,
blind-01578,0,benign_label_content_review,overlay_present|high_overlay_entropy|post_security_overlay_present|high_post_security_overlay_entropy|high_file_entropy|benign_label_malware_like_static_shape,has_resource_directory|overlay_present|overlay_after_security_present|high_file_entropy|high_overlay_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,907916,7.964340,ok,5,.text|.rdata|.data|.crt|.rsrc,true,200,true,9972,false,0,821900,7.999242,821900,7.999242,false,,0,
blind-01828,0,benign_label_content_review,overlay_present|high_overlay_entropy|post_security_overlay_present|high_post_security_overlay_entropy|high_file_entropy|benign_label_malware_like_static_shape,has_resource_directory|overlay_present|overlay_after_security_present|high_file_entropy|high_overlay_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,539644,7.990599,ok,3,upx0|upx1|.rsrc,true,596,true,6016,false,0,449020,7.999603,449020,7.999603,false,,0,
blind-00524,0,benign_label_content_review,overlay_present|high_overlay_entropy|post_security_overlay_present|high_post_security_overlay_entropy|high_file_entropy|benign_label_malware_like_static_shape,has_resource_directory|overlay_present|overlay_after_security_present|high_file_entropy|high_overlay_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,136674,7.683623,ok,3,.text|.rsrc|.reloc,true,79,true,36752,false,0,94690,7.923214,94690,7.923214,false,,0,
blind-00195,0,benign_label_content_review,overlay_present|high_overlay_entropy|post_security_overlay_present|high_post_security_overlay_entropy|high_file_entropy|many_sections|benign_label_malware_like_static_shape,has_resource_directory|overlay_present|overlay_after_security_present|high_file_entropy|high_overlay_entropy|many_sections,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,3441768,7.960027,ok,8,|        |        |        |.idata|.rsrc|.themida|.boot,true,360,true,31028,false,0,13416,7.341277,13416,7.341277,false,,0,
blind-00112,0,benign_label_content_review,overlay_present|high_overlay_entropy|post_security_overlay_present|high_post_security_overlay_entropy|high_file_entropy|many_sections|benign_label_malware_like_static_shape,has_resource_directory|overlay_present|overlay_after_security_present|high_file_entropy|high_overlay_entropy|many_sections,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,2729168,7.944809,ok,8,|        |        |        |.idata|.rsrc|.themida|.boot,true,332,true,3636,false,0,11984,7.416326,11984,7.416326,false,,0,
blind-00502,0,benign_label_content_review,overlay_present|high_overlay_entropy|post_security_overlay_present|high_post_security_overlay_entropy|high_file_entropy|many_sections|benign_label_malware_like_static_shape,has_resource_directory|overlay_present|overlay_after_security_present|high_file_entropy|high_overlay_entropy|many_sections,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,3358472,7.911997,ok,11,|        |        |        |        |.idata|.tls|.rsrc|.themida|.boot|.reloc,true,360,true,110632,false,0,5368,7.336302,5368,7.336302,false,,0,
blind-01848,0,benign_label_content_review,overlay_present|high_overlay_entropy|post_security_overlay_present|high_post_security_overlay_entropy|high_file_entropy|benign_label_malware_like_static_shape,has_resource_directory|overlay_present|overlay_after_security_present|high_file_entropy|high_overlay_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,97847,7.419129,ok,5,.text|.rdata|.data|.ndata|.rsrc,true,180,true,13912,false,0,53303,7.996724,53303,7.996724,false,,0,
blind-00465,0,benign_label_content_review,overlay_present|high_overlay_entropy|post_security_overlay_present|high_post_security_overlay_entropy|high_file_entropy|many_sections|benign_label_malware_like_static_shape,has_resource_directory|overlay_present|overlay_after_security_present|high_file_entropy|high_overlay_entropy|many_sections,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,2878320,7.937474,ok,8,|        |        |        |.idata|.rsrc|.themida|.boot,true,332,true,1094,false,0,7024,7.375438,7024,7.375438,false,,0,
blind-01426,0,benign_label_content_review,overlay_present|high_overlay_entropy|post_security_overlay_present|high_post_security_overlay_entropy|high_file_entropy|many_sections|benign_label_malware_like_static_shape,has_resource_directory|overlay_present|overlay_after_security_present|high_file_entropy|high_overlay_entropy|many_sections,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,2759480,7.943450,ok,8,|        |        |        |.idata|.rsrc|.themida|.boot,true,304,true,2746,false,0,6968,7.367968,6968,7.367968,false,,0,
blind-01829,0,benign_label_content_review,overlay_present|high_overlay_entropy|post_security_overlay_present|high_post_security_overlay_entropy|high_file_entropy|benign_label_malware_like_static_shape,has_resource_directory|overlay_present|overlay_after_security_present|high_overlay_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,81526,7.067216,ok,6,.text|.rdata|.data|.ndata|.rsrc|.reloc,true,180,true,4976,false,0,31350,7.967870,31350,7.967870,false,,0,
blind-00926,0,benign_label_content_review,overlay_present|high_overlay_entropy|post_security_overlay_present|high_post_security_overlay_entropy|high_file_entropy|benign_label_malware_like_static_shape,has_resource_directory|overlay_present|overlay_after_security_present|high_file_entropy|high_overlay_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,158819,7.304197,ok,5,.text|.rdata|.data|.ndata|.rsrc,true,160,true,83432,false,0,30819,7.978044,30819,7.978044,false,,0,
blind-01443,0,benign_label_content_review,overlay_present|high_overlay_entropy|post_security_overlay_present|high_post_security_overlay_entropy|high_file_entropy|benign_label_malware_like_static_shape,has_resource_directory|overlay_present|overlay_after_security_present|high_overlay_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,78745,7.069075,ok,5,.text|.rdata|.data|.ndata|.rsrc,true,160,true,17936,false,0,26009,7.991615,26009,7.991615,false,,0,
